,Station ID,EQ Datetime,EQ Id,EQ Longitude,EQ Latitude,EQ Depth,EQ Distance,EQ Magnitude,EQ Es
370,932,2013-08-03 02:25:50.319900,2720854,-124.3287,40.8476,22.8944,23.902053,4.28,8.180403
371,932,2013-05-18 13:46:08.859800,2916663,-124.460333,40.285833,23.339,47.673703,4.28,7.770137
372,932,2013-05-18 15:54:04.929800,2916927,-124.4905,40.423167,24.619,36.80394,3.78,7.177605
373,841,2013-07-14 19:24:29.460000,2772189,121.059,22.912,10.0,19.157035,4.4,8.730691
374,841,2013-07-14 19:24:30.029900,2772190,120.9598,22.949,10.5,25.634992,4.4,8.514977
375,841,2013-07-14 19:24:30.029900,2772191,120.9598,22.949,10.4988,25.634992,4.13,8.109991
376,841,2013-06-01 20:32:23.129800,2882679,121.3131,22.0154,35.4,84.495305,4.7,7.926103
377,841,2013-06-01 20:32:23.129800,2882680,121.3131,22.0154,35.432,84.495305,4.68,7.895985
378,841,2013-06-01 20:32:22.799900,2882678,121.403,21.989,35.0,90.434533,4.7,7.876715
379,841,2013-07-18 00:28:23.259900,2759584,120.909,22.965,4.29,29.70377,3.53,7.140411
380,841,2013-05-01 03:31:18.410000,2956908,120.6308,22.8554,17.1,46.320755,3.8,7.112962
381,841,2013-07-18 00:28:23.259900,2759583,120.909,22.965,4.3,29.70377,3.5,7.09537
382,841,2013-05-15 23:46:13.519900,2924931,120.785,23.018,9.3,42.182041,3.7,7.079132
383,841,2013-05-16 21:15:27.519900,2922292,120.9529,23.2229,7.4,54.928461,3.8,7.012594
384,881,2014-03-29 04:09:42.170000,2151232,-117.915833,33.9325,5.09,8.234103,5.1,10.478221
385,881,2014-03-29 04:09:43.969800,2151233,-117.9228,33.8845,13.5,9.72308,5.1,10.007852
386,881,2014-03-29 04:09:43.969800,2151234,-117.9228,33.8845,13.4541,9.72308,5.09,9.994798
387,881,2014-03-29 21:32:46.679800,2153258,-117.8903,33.9421,16.3711,6.21548,4.41,8.928364
388,881,2014-03-29 21:32:46.679800,2153257,-117.8903,33.9421,16.4,6.21548,4.4,8.912025
389,881,2014-03-29 21:32:45.929800,2153256,-117.892333,33.961333,9.294,7.419782,4.14,8.859454
390,881,2014-03-29 04:30:51.990000,2151309,-117.931333,33.916167,4.005,9.599548,3.64,8.225807
391,881,2014-01-15 09:35:18.869900,2339608,-117.4425,34.143,2.934,43.170485,4.43,8.172625
392,881,2014-03-29 04:30:52.219800,2151310,-117.8912,33.9117,11.8,5.982625,3.7,8.106883
393,881,2014-03-17 13:25:37.369800,2185166,-118.4751,34.1238,15.2,63.766934,4.6,8.066808
394,881,2014-03-17 13:25:37.369800,2185167,-118.4751,34.1238,15.1663,63.766934,4.58,8.036912
395,881,2014-01-15 09:35:19.480000,2339610,-117.4472,34.1433,10.7051,42.834371,4.33,8.005103
396,881,2014-03-29 03:03:39.789900,2151131,-117.934167,33.925333,7.349,9.847651,3.57,7.976069
397,881,2014-01-15 09:35:19.480000,2339609,-117.4472,34.1433,10.7,42.834371,4.3,7.960127
398,881,2014-03-17 13:25:36.869800,2185165,-118.486167,34.134,9.245,65.121337,4.4,7.763888
399,881,2014-03-29 03:03:39.679800,2151130,-117.9456,33.9307,16.8,10.939155,3.7,7.745876
400,881,2014-03-29 16:02:06.049900,2152655,-117.955167,33.903833,3.753,11.947523,3.42,7.734576
401,881,2014-01-16 07:40:05.539900,2336829,-117.6856,33.8201,18.7,17.309264,3.8,7.687554
402,881,2014-01-16 07:40:06.109900,2336830,-117.687,33.829333,9.955,16.554496,3.63,7.673113
403,881,2014-03-29 05:37:14.079900,2151445,-117.900333,33.9225,4.125,6.718694,3.08,7.626514
404,881,2014-03-30 05:51:22.789900,2148765,-117.9495,33.903,1.703,11.44894,3.3,7.622965
405,881,2014-03-29 04:11:53.750000,2151244,-117.931667,33.92,2.039,9.611639,3.2,7.615288
406,881,2014-03-30 06:17:31.469800,2148830,-117.9475,33.908,1.663,11.177334,3.12,7.373815
407,881,2014-03-29 04:11:53.789900,2151246,-117.8972,33.9392,11.48,6.71284,3.2,7.352388
408,881,2014-03-29 04:11:53.789900,2151245,-117.8972,33.9392,11.5,6.71284,3.2,7.351261
409,881,2014-03-30 05:51:23.089900,2148766,-117.958,33.8908,14.3,12.525552,3.4,7.342037
410,881,2014-03-29 16:02:06.369900,2152656,-117.9665,33.8837,19.0,13.508472,3.5,7.314817
411,881,2014-03-29 04:45:37.309900,2151344,-117.898,33.938333,1.212,6.756758,2.63,7.07177
412,881,2014-04-01 18:30:44.960000,2144974,-117.950333,33.9105,3.883,11.402176,2.95,7.063371
413,881,2014-03-29 04:47:12.669800,2151347,-117.925,33.924833,3.859,9.000373,2.82,7.048188
414,885,2014-03-29 04:09:42.170000,2151232,-117.915833,33.9325,5.09,9.548296,5.1,10.381524
415,885,2014-03-29 04:09:43.969800,2151233,-117.9228,33.8845,13.5,13.4411,5.1,9.890197
416,885,2014-03-29 04:09:43.969800,2151234,-117.9228,33.8845,13.4541,13.4411,5.09,9.87668
417,885,2014-03-29 21:32:46.679800,2153258,-117.8903,33.9421,16.3711,10.80805,4.41,8.829735
418,885,2014-03-29 21:32:46.679800,2153257,-117.8903,33.9421,16.4,10.80805,4.4,8.813667
419,885,2014-03-29 21:32:45.929800,2153256,-117.892333,33.961333,9.294,9.726482,4.14,8.752362
420,885,2014-03-17 13:25:37.369800,2185166,-118.4751,34.1238,15.2,46.928724,4.6,8.313796
421,885,2014-03-17 13:25:37.369800,2185167,-118.4751,34.1238,15.1663,46.928724,4.58,8.283979
422,885,2014-03-29 04:30:51.990000,2151309,-117.931333,33.916167,4.005,10.011139,3.64,8.194559
423,885,2014-03-29 03:03:39.789900,2151131,-117.934167,33.925333,7.349,9.02456,3.57,8.023219
424,885,2014-03-17 13:25:36.869800,2185165,-118.486167,34.134,9.245,48.256481,4.4,8.017234
425,885,2014-01-15 09:35:18.869900,2339608,-117.4425,34.143,2.934,53.318307,4.43,7.989934
426,885,2014-03-29 04:30:52.219800,2151310,-117.8912,33.9117,11.8,12.788827,3.7,7.868853
427,885,2014-03-29 16:02:06.049900,2152655,-117.955167,33.903833,3.753,10.265413,3.42,7.852764
428,885,2014-01-15 09:35:19.480000,2339610,-117.4472,34.1433,10.7051,52.918436,4.33,7.830367
429,885,2014-03-29 03:03:39.679800,2151130,-117.9456,33.9307,16.8,7.938925,3.7,7.811846
430,885,2014-01-15 09:35:19.480000,2339609,-117.4472,34.1433,10.7,52.918436,4.3,7.785384
431,885,2014-03-30 05:51:22.789900,2148765,-117.9495,33.903,1.703,10.533977,3.3,7.69361
432,885,2014-03-29 04:11:53.750000,2151244,-117.931667,33.92,2.039,9.641623,3.2,7.612698
433,885,2014-03-30 06:17:31.469800,2148830,-117.9475,33.908,1.663,10.09187,3.12,7.460421
434,885,2014-03-30 05:51:23.089900,2148766,-117.958,33.8908,14.3,11.572257,3.4,7.37056
435,885,2014-03-29 16:02:06.369900,2152656,-117.9665,33.8837,19.0,12.161965,3.5,7.343356
436,885,2014-01-16 07:40:05.539900,2336829,-117.6856,33.8201,18.7,34.038019,3.8,7.321519
437,885,2014-03-29 05:37:14.079900,2151445,-117.900333,33.9225,4.125,11.353588,3.08,7.255886
438,885,2014-03-29 04:11:53.789900,2151246,-117.8972,33.9392,11.48,10.438299,3.2,7.218436
439,885,2014-03-29 04:11:53.789900,2151245,-117.8972,33.9392,11.5,10.438299,3.2,7.217608
440,885,2014-04-01 18:30:44.960000,2144974,-117.950333,33.9105,3.883,9.733032,2.95,7.18436
441,885,2014-01-16 07:40:06.109900,2336830,-117.687,33.829333,9.955,33.365188,3.63,7.161376
442,885,2014-04-01 13:02:49.559900,2144416,-117.9527,33.9087,4.3,9.836061,2.9,7.088404
443,885,2014-04-01 13:02:49.559900,2144414,-117.9527,33.9087,4.3,9.836061,2.9,7.088404
444,885,2014-03-30 06:31:50.059900,2148870,-117.941167,33.909333,1.362,10.208519,2.82,7.004412
445,885,2014-03-29 04:47:12.669800,2151347,-117.925,33.924833,3.859,9.587432,2.82,7.001385
446,888,2014-03-29 04:09:42.170000,2151232,-117.915833,33.9325,5.09,29.084388,5.1,9.509578
447,888,2014-03-29 04:09:43.969800,2151233,-117.9228,33.8845,13.5,34.013851,5.1,9.323157
448,888,2014-03-29 04:09:43.969800,2151234,-117.9228,33.8845,13.4541,34.013851,5.09,9.308559
449,888,2014-01-15 09:35:18.869900,2339608,-117.4425,34.143,2.934,27.988432,4.43,8.546296
450,888,2014-03-29 21:32:46.679800,2153258,-117.8903,33.9421,16.3711,26.95755,4.41,8.417298
451,888,2014-03-29 21:32:46.679800,2153257,-117.8903,33.9421,16.4,26.95755,4.4,8.401885
452,888,2014-01-15 09:35:19.480000,2339610,-117.4472,34.1433,10.7051,27.55488,4.33,8.353553
453,888,2014-01-15 09:35:19.480000,2339609,-117.4472,34.1433,10.7,27.55488,4.3,8.308607
454,888,2014-03-29 21:32:45.929800,2153256,-117.892333,33.961333,9.294,25.216056,4.14,8.151326
455,888,2014-03-17 13:25:37.369800,2185166,-118.4751,34.1238,15.2,67.145386,4.6,8.024264
456,888,2014-03-17 13:25:37.369800,2185167,-118.4751,34.1238,15.1663,67.145386,4.58,7.994357
457,888,2014-03-17 13:25:36.869800,2185165,-118.486167,34.134,9.245,68.113652,4.4,7.725604
458,888,2014-03-29 04:30:52.219800,2151310,-117.8912,33.9117,11.8,29.984828,3.7,7.333665
459,888,2014-03-29 03:03:39.679800,2151130,-117.9456,33.9307,16.8,30.804702,3.7,7.259682
460,888,2014-03-29 04:30:51.990000,2151309,-117.931333,33.916167,4.005,31.385072,3.64,7.259539
461,888,2014-01-16 07:40:05.539900,2336829,-117.6856,33.8201,18.7,37.459262,3.8,7.256246
462,888,2014-03-29 03:03:39.789900,2151131,-117.934167,33.925333,7.349,30.680112,3.57,7.157056
463,888,2014-01-16 07:40:06.109900,2336830,-117.687,33.829333,9.955,36.424773,3.63,7.090921
464,938,2014-03-29 04:09:42.170000,2151232,-117.915833,33.9325,5.09,26.460639,5.1,9.589019
465,938,2014-03-29 04:09:43.969800,2151233,-117.9228,33.8845,13.5,31.525359,5.1,9.379556
466,938,2014-03-29 04:09:43.969800,2151234,-117.9228,33.8845,13.4541,31.525359,5.09,9.365013
467,938,2014-03-29 21:32:46.679800,2153258,-117.8903,33.9421,16.3711,26.145012,4.41,8.436557
468,938,2014-03-29 21:32:46.679800,2153257,-117.8903,33.9421,16.4,26.145012,4.4,8.421125
469,938,2014-03-17 13:25:37.369800,2185166,-118.4751,34.1238,15.2,45.01202,4.6,8.346445
470,938,2014-03-17 13:25:37.369800,2185167,-118.4751,34.1238,15.1663,45.01202,4.58,8.316642
471,938,2014-03-29 21:32:45.929800,2153256,-117.892333,33.961333,9.294,24.079369,4.14,8.186399
472,938,2014-03-17 13:25:36.869800,2185165,-118.486167,34.134,9.245,45.930179,4.4,8.058555
473,938,2014-01-15 09:35:18.869900,2339608,-117.4425,34.143,2.934,50.268659,4.43,8.040928
474,938,2014-01-15 09:35:19.480000,2339610,-117.4472,34.1433,10.7051,49.835042,4.33,7.880339
475,938,2014-01-15 09:35:19.480000,2339609,-117.4472,34.1433,10.7,49.835042,4.3,7.835357
476,938,2014-03-29 03:03:39.679800,2151130,-117.9456,33.9307,16.8,26.103131,3.7,7.366097
477,938,2014-03-29 04:30:51.990000,2151309,-117.931333,33.916167,4.005,27.918746,3.64,7.359362
478,938,2014-03-29 04:30:52.219800,2151310,-117.8912,33.9117,11.8,29.31585,3.7,7.350583
479,938,2014-03-29 03:03:39.789900,2151131,-117.934167,33.925333,7.349,26.868593,3.57,7.265178
480,938,2014-01-16 07:40:05.539900,2336829,-117.6856,33.8201,18.7,47.228314,3.8,7.088346
481,938,2014-03-15 15:12:19.369900,2190778,-118.6207,34.5939,11.2,75.277836,4.0,7.037157
482,809,2014-08-24 10:20:44.069900,1763813,-122.312333,38.215167,11.12,18.003038,6.02,11.178951
483,809,2014-08-24 10:20:45.599900,1763814,-122.086,38.201,13.0,37.177071,6.1,10.759351
484,809,2014-08-24 10:20:46.329900,1763815,-122.2985,38.1734,8.3042,18.432554,5.65,10.663575
485,809,2014-08-24 10:21:45.899800,1763819,-122.328,38.2392,0.4424,17.726349,3.8,8.002491
486,809,2014-08-26 12:33:16.839900,1758608,-122.300833,38.1785,12.577,18.257105,3.9,7.958474
487,809,2014-08-24 10:21:45.789900,1763818,-122.3368,38.236,10.0,16.879846,3.8,7.914619
488,809,2014-08-24 10:21:45.439800,1763817,-122.319833,38.235,9.001,18.169339,3.81,7.901007
489,809,2014-08-26 12:33:22.230000,1758609,-122.299833,38.166167,10.405,18.306074,3.73,7.748227
490,809,2014-08-24 10:21:10.839900,1763816,-122.725667,38.760167,0.182,68.537634,4.38,7.698139
491,809,2014-08-26 12:33:16.730000,1758607,-122.3026,38.1831,17.7,18.144027,3.8,7.69213
492,809,2014-08-24 12:47:12.549900,1764197,-122.3425,38.238333,8.439,16.558348,3.6,7.661683
493,809,2014-08-24 12:47:12.079900,1764195,-122.3507,38.2324,13.8778,15.616695,3.6,7.560041
494,809,2014-08-24 12:47:12.449800,1764196,-122.3581,38.2319,18.6,15.019556,3.6,7.442948
495,809,2014-08-24 10:24:44.240000,1763830,-122.337333,38.259833,10.343,18.188413,3.51,7.423728
496,809,2014-08-24 10:24:44.200000,1763829,-122.3427,38.253,11.8116,17.376971,3.5,7.405096
497,809,2014-08-24 10:24:44.319900,1763831,-122.3521,38.2451,17.3,16.21217,3.5,7.300168
498,809,2014-08-31 08:56:20.829900,1745315,-122.3285,38.235833,9.55,17.522222,3.24,7.059865
499,810,2014-08-24 10:20:44.069900,1763813,-122.312333,38.215167,11.12,28.660719,6.02,10.854526
500,810,2014-08-24 10:20:45.599900,1763814,-122.086,38.201,13.0,33.77794,6.1,10.832746
501,810,2014-08-24 10:20:46.329900,1763815,-122.2985,38.1734,8.3042,24.066345,5.65,10.463325
502,810,2014-08-26 12:33:16.839900,1758608,-122.300833,38.1785,12.577,24.619922,3.9,7.766724
503,810,2014-08-26 12:33:22.230000,1758609,-122.299833,38.166167,10.405,23.256185,3.73,7.582679
504,810,2014-08-26 12:33:16.730000,1758607,-122.3026,38.1831,17.7,25.122598,3.8,7.524828
505,810,2014-08-24 10:21:45.899800,1763819,-122.328,38.2392,0.4424,31.346473,3.8,7.507536
506,810,2014-08-24 10:21:45.439800,1763817,-122.319833,38.235,9.001,30.864912,3.81,7.500622
507,810,2014-08-24 10:21:45.789900,1763818,-122.3368,38.236,10.0,31.025125,3.8,7.473647
508,810,2014-08-24 10:21:10.839900,1763816,-122.725667,38.760167,0.182,96.121106,4.38,7.404361
509,810,2014-08-24 12:47:12.549900,1764197,-122.3425,38.238333,8.439,31.316272,3.6,7.178015
510,810,2014-08-24 12:47:12.079900,1764195,-122.3507,38.2324,13.8778,30.719635,3.6,7.144511
511,810,2014-08-24 12:47:12.449800,1764196,-122.3581,38.2319,18.6,30.734042,3.6,7.089228
512,854,2014-08-24 10:20:44.069900,1763813,-122.312333,38.215167,11.12,24.730432,6.02,10.963566
513,854,2014-08-24 10:20:45.599900,1763814,-122.086,38.201,13.0,44.140143,6.1,10.624207
514,854,2014-08-24 10:20:46.329900,1763815,-122.2985,38.1734,8.3042,27.767604,5.65,10.350721
515,854,2014-08-24 10:21:10.839900,1763816,-122.725667,38.760167,0.182,53.548064,4.38,7.912507
516,854,2014-08-24 10:21:45.899800,1763819,-122.328,38.2392,0.4424,22.604273,3.8,7.791453
517,854,2014-08-24 10:21:45.789900,1763818,-122.3368,38.236,10.0,21.963946,3.8,7.734767
518,854,2014-08-24 10:21:45.439800,1763817,-122.319833,38.235,9.001,23.417137,3.81,7.716087
519,854,2014-08-26 12:33:16.839900,1758608,-122.300833,38.1785,12.577,27.319834,3.9,7.693565
520,854,2014-08-26 12:33:16.730000,1758607,-122.3026,38.1831,17.7,26.947479,3.8,7.483194
521,854,2014-08-24 12:47:12.549900,1764197,-122.3425,38.238333,8.439,21.412713,3.6,7.475953
522,854,2014-08-26 12:33:22.230000,1758609,-122.299833,38.166167,10.405,28.060945,3.73,7.442847
523,854,2014-08-24 12:47:12.079900,1764195,-122.3507,38.2324,13.8778,20.929637,3.6,7.400216
524,854,2014-08-24 12:47:12.449800,1764196,-122.3581,38.2319,18.6,20.33714,3.6,7.319438
525,854,2014-08-24 10:24:44.240000,1763830,-122.337333,38.259833,10.343,21.305376,3.51,7.316117
526,854,2014-08-24 10:24:44.200000,1763829,-122.3427,38.253,11.8116,20.991509,3.5,7.286454
527,854,2014-08-24 10:24:44.319900,1763831,-122.3521,38.2451,17.3,20.401139,3.5,7.195393
528,870,2014-08-24 10:20:45.599900,1763814,-122.086,38.201,13.0,8.811864,6.1,11.557921
529,870,2014-08-24 10:20:44.069900,1763813,-122.312333,38.215167,11.12,20.381585,6.02,11.09836
530,870,2014-08-24 10:20:46.329900,1763815,-122.2985,38.1734,8.3042,17.369694,5.65,10.706017
531,870,2014-08-26 12:33:16.839900,1758608,-122.300833,38.1785,12.577,17.748238,3.9,7.974973
532,870,2014-08-26 12:33:22.230000,1758609,-122.299833,38.166167,10.405,17.245519,3.73,7.786825
533,870,2014-08-24 10:21:45.899800,1763819,-122.328,38.2392,0.4424,22.954393,3.8,7.778107
534,870,2014-08-24 10:21:45.439800,1763817,-122.319833,38.235,9.001,22.101884,3.81,7.759498
535,870,2014-08-26 12:33:16.730000,1758607,-122.3026,38.1831,17.7,18.072548,3.8,7.693883
536,870,2014-08-24 10:21:45.789900,1763818,-122.3368,38.236,10.0,23.40584,3.8,7.688537
537,870,2014-08-24 10:21:10.839900,1763816,-122.725667,38.760167,0.182,88.757562,4.38,7.473587
538,870,2014-08-24 12:47:12.549900,1764197,-122.3425,38.238333,8.439,23.965507,3.6,7.390062
539,870,2014-08-24 12:47:12.079900,1764195,-122.3507,38.2324,13.8778,24.242248,3.6,7.30775
540,870,2014-08-24 12:47:12.449800,1764196,-122.3581,38.2319,18.6,24.778716,3.6,7.217754
541,870,2014-08-24 10:24:44.240000,1763830,-122.337333,38.259833,10.343,24.951202,3.51,7.201951
542,870,2014-08-24 10:24:44.200000,1763829,-122.3427,38.253,11.8116,24.881423,3.5,7.169988
543,870,2014-08-24 10:24:44.319900,1763831,-122.3521,38.2451,17.3,25.075823,3.5,7.082411
544,871,2014-08-24 10:20:44.069900,1763813,-122.312333,38.215167,11.12,15.183498,6.02,11.28076
545,871,2014-08-24 10:20:45.599900,1763814,-122.086,38.201,13.0,21.830698,6.1,11.14005
546,871,2014-08-24 10:20:46.329900,1763815,-122.2985,38.1734,8.3042,19.376233,5.65,10.627228
547,871,2014-08-24 10:21:45.899800,1763819,-122.328,38.2392,0.4424,13.264818,3.8,8.254115
548,871,2014-08-24 10:21:45.439800,1763817,-122.319833,38.235,9.001,13.369521,3.81,8.100424
549,871,2014-08-24 10:21:45.789900,1763818,-122.3368,38.236,10.0,13.949027,3.8,8.030804
550,871,2014-08-26 12:33:16.839900,1758608,-122.300833,38.1785,12.577,18.860228,3.9,7.939131
551,871,2014-08-24 10:21:10.839900,1763816,-122.725667,38.760167,0.182,61.640571,4.38,7.790263
552,871,2014-08-24 12:47:12.549900,1764197,-122.3425,38.238333,8.439,13.985263,3.6,7.773807
553,871,2014-08-26 12:33:16.730000,1758607,-122.3026,38.1831,17.7,18.392863,3.8,7.686027
554,871,2014-08-26 12:33:22.230000,1758609,-122.299833,38.166167,10.405,20.18813,3.73,7.682498
555,871,2014-08-24 10:24:44.240000,1763830,-122.337333,38.259833,10.343,11.759023,3.51,7.675387
556,871,2014-08-24 12:47:12.079900,1764195,-122.3507,38.2324,13.8778,14.928066,3.6,7.581491
557,871,2014-08-24 10:24:44.200000,1763829,-122.3427,38.253,11.8116,12.648446,3.5,7.573607
558,871,2014-08-24 12:47:12.449800,1764196,-122.3581,38.2319,18.6,15.338152,3.6,7.43566
559,871,2014-08-24 10:24:44.319900,1763831,-122.3521,38.2451,17.3,13.843302,3.5,7.358983
560,871,2014-08-31 08:56:20.829900,1745315,-122.3285,38.235833,9.55,13.616593,3.24,7.218126
561,871,2014-08-31 08:56:20.910000,1745316,-122.3235,38.2306,12.1,13.947588,3.2,7.067315
562,871,2014-08-05 12:40:01.219800,1812404,-122.323167,38.255667,8.107,11.460164,3.03,7.050404
563,871,2014-08-05 12:40:01.219800,1812405,-122.3232,38.2557,8.21,11.458444,3.0,7.001802
564,965,2015-03-23 10:13:50.880000,1290681,121.75,23.7235,35.0,83.596203,5.9,9.735481
565,965,2015-03-23 10:13:50.880000,1290680,121.75,23.7235,35.0,83.596203,5.5,9.135481
566,965,2015-03-23 10:13:50.880000,1290679,121.75,23.7235,35.0,83.596203,5.5,9.135481
567,965,2015-04-13 17:13:57.679800,1255982,121.081,23.934,19.41,21.63144,4.82,9.103314
568,965,2015-04-13 17:13:57.399800,1255980,121.1,23.92,8.6,22.00863,4.5,8.803101
569,965,2015-04-13 17:13:57.399800,1255981,121.1,23.92,8.6,22.00863,4.5,8.803101
570,965,2015-04-20 11:20:47.619800,1244217,121.6378,23.635,36.98,73.991942,5.2,8.764796
571,965,2015-04-20 11:20:47.619800,1244216,121.6378,23.635,36.98,73.991942,4.9,8.314796
572,965,2015-04-20 11:20:47.619800,1244215,121.6378,23.635,36.98,73.991942,4.9,8.314796
573,965,2015-02-12 07:35:35.219800,1355038,121.701,24.266,29.72,94.014284,4.71,7.877246
574,965,2015-01-24 07:15:26.399800,1389980,120.4,23.21,11.1,84.711053,4.6,7.836726
575,965,2015-04-05 20:50:26.399800,1269173,121.578,24.0008,25.2,69.521979,4.5,7.812144
576,965,2015-04-05 20:50:26.399800,1269172,121.578,24.0008,25.2,69.521979,4.5,7.812144
577,965,2015-04-05 20:50:27.379800,1269174,121.506,24.061,22.72,65.388476,4.44,7.779497
578,965,2015-01-17 18:40:03.099900,1407968,120.568,23.2025,14.3,75.624137,4.4,7.627422
579,965,2015-02-23 20:03:26.769900,1336858,121.422,23.775,24.18,49.876847,4.19,7.597526
580,965,2015-01-17 18:40:03.579900,1407970,120.5116,23.1966,15.98,79.160145,4.4,7.58564
581,965,2015-01-17 18:40:03.099900,1407969,120.568,23.2025,14.2956,75.624137,4.2,7.327431
582,965,2015-02-12 07:35:35.109800,1355036,121.6934,24.2367,31.66,91.593742,4.3,7.277253
583,965,2015-02-12 07:35:35.109800,1355037,121.6934,24.2367,31.66,91.593742,4.3,7.277253
584,965,2015-03-20 01:14:43.200000,1295269,121.71,24.012,34.86,82.66325,4.18,7.164289
585,965,2015-01-17 18:40:16.309900,1407971,120.517,23.161,11.5,82.232826,4.1,7.111498
586,965,2015-04-07 07:19:23.839900,1265120,120.906,23.057,5.8,82.093937,4.09,7.104215
587,965,2015-01-17 18:40:16.309900,1407972,120.517,23.161,11.46,82.232826,4.09,7.096556
588,965,2015-04-09 02:56:06.269900,1261529,121.384,23.288,18.59,72.781863,3.99,7.033506
589,965,2015-03-17 19:33:05.859900,1301587,121.398,23.218,19.69,79.81154,4.04,7.030209
590,965,2015-03-25 00:21:05.319900,1286640,120.918,23.439,6.07,39.600349,3.62,7.024516
